User_ID;Status;Age;Gender;Education_Level;Marital_Status;Income_Category;User_Level;Usage_Duration;Services_Used;Months_Inactive;Total_Spending;Total_Transaction
788827308;Existing Customer;65;M;Graduate;Married;Less than $40K;Blue;50;6;2;1793;38
710180958;Existing Customer;43;M;High School;Single;$40K - $60K;Blue;33;5;2;1598;31
778346283;Existing Customer;53;M;Graduate;Married;$120K +;Blue;33;4;3;1856;57
787547208;Existing Customer;48;F;College;Single;Less than $40K;Blue;38;3;3;1852;62
714983283;Attrited Customer;39;F;High School;Single;Less than $40K;Blue;36;6;1;862;19
789344358;Existing Customer;57;F;Unknown;Married;Less than $40K;Blue;47;4;1;1536;42
710406633;Attrited Customer;51;F;Uneducated;Married;Unknown;Blue;36;3;3;1168;31
767653233;Existing Customer;48;M;Graduate;Married;$60K - $80K;Blue;42;6;1;3154;59
719461008;Existing Customer;51;M;High School;Married;$60K - $80K;Blue;38;5;3;1318;28
789731433;Existing Customer;26;F;Unknown;Single;Less than $40K;Blue;13;4;2;2602;42
775198608;Existing Customer;38;F;Graduate;Married;Less than $40K;Blue;32;5;3;1970;40
717567333;Existing Customer;35;M;Graduate;Married;$60K - $80K;Blue;26;6;3;1661;35
772794108;Existing Customer;46;F;Doctorate;Single;Less than $40K;Blue;36;5;1;3165;65
712072908;Existing Customer;48;M;College;Single;$80K - $120K;Blue;36;4;3;1382;40
709328733;Existing Customer;49;F;Uneducated;Married;Less than $40K;Blue;37;6;3;1258;24
788107683;Existing Customer;35;M;High School;Married;$40K - $60K;Blue;27;6;2;1814;43
713757633;Existing Customer;65;F;Unknown;Married;$40K - $60K;Blue;56;3;2;1596;42
713279808;Existing Customer;53;M;Unknown;Married;$60K - $80K;Blue;36;6;3;1816;30
712440483;Existing Customer;54;F;Uneducated;Married;Less than $40K;Blue;44;3;1;1164;43
715078383;Existing Customer;64;F;Graduate;Married;Unknown;Blue;36;3;1;1667;47
709214358;Existing Customer;39;F;Graduate;Divorced;Unknown;Blue;30;3;3;1362;24
778399008;Existing Customer;50;M;High School;Married;$80K - $120K;Blue;30;3;4;1598;45
811534983;Existing Customer;54;F;Graduate;Married;Less than $40K;Blue;49;5;2;1943;47
719728383;Existing Customer;38;F;Graduate;Married;Unknown;Blue;28;4;1;2228;39
718726833;Existing Customer;39;M;High School;Married;$80K - $120K;Blue;28;4;2;1665;36
780605508;Existing Customer;53;M;Unknown;Married;$40K - $60K;Blue;41;5;1;1170;23
719450508;Existing Customer;53;M;High School;Married;$120K +;Blue;41;4;3;2333;56
711213108;Existing Customer;32;M;College;Divorced;$80K - $120K;Blue;36;5;3;2305;60
708488208;Existing Customer;57;F;Uneducated;Married;Less than $40K;Blue;47;5;3;2231;58
717206508;Existing Customer;65;F;High School;Married;Less than $40K;Blue;36;3;2;1543;35
821836008;Existing Customer;57;M;Uneducated;Single;$80K - $120K;Blue;53;5;2;1233;26
807244983;Existing Customer;65;F;College;Married;Less than $40K;Blue;56;6;1;2283;55
821872758;Existing Customer;65;M;High School;Single;Less than $40K;Silver;56;4;2;2121;49
809959683;Existing Customer;55;M;College;Married;$80K - $120K;Blue;50;4;2;1813;52
715079208;Existing Customer;54;M;College;Married;$80K - $120K;Blue;42;4;1;1401;35
767049258;Existing Customer;44;M;High School;Single;$120K +;Blue;37;5;3;1475;35
709579383;Existing Customer;58;M;Uneducated;Married;$80K - $120K;Blue;50;5;3;1362;26
781923483;Existing Customer;53;F;College;Married;$40K - $60K;Blue;47;3;3;2309;62
718654533;Existing Customer;33;F;High School;Single;Less than $40K;Silver;24;5;2;2492;56
716169258;Existing Customer;47;F;Graduate;Married;Less than $40K;Blue;39;3;3;1468;44
713908683;Existing Customer;51;M;Unknown;Single;$80K - $120K;Blue;41;6;2;1381;33
708212658;Existing Customer;38;F;Graduate;Married;Less than $40K;Blue;18;6;3;1799;47
756013833;Existing Customer;57;M;Doctorate;Married;$80K - $120K;Blue;50;3;2;1806;38
719358333;Existing Customer;36;M;Uneducated;Married;$40K - $60K;Blue;28;3;1;1663;33
713735508;Existing Customer;35;M;Uneducated;Married;$80K - $120K;Blue;25;3;1;1986;36
805259733;Existing Customer;55;F;Unknown;Married;Unknown;Blue;50;6;1;1731;46
738749733;Existing Customer;57;F;Doctorate;Married;Unknown;Blue;47;4;3;1390;30
814833408;Existing Customer;56;M;Doctorate;Married;$60K - $80K;Blue;51;3;3;1741;45
719182308;Existing Customer;38;F;High School;Single;Less than $40K;Blue;27;6;1;1559;49
818497758;Existing Customer;54;F;Graduate;Married;Less than $40K;Blue;49;4;1;1343;37
719518308;Existing Customer;48;M;Unknown;Unknown;$80K - $120K;Blue;35;5;2;1390;23
709991883;Attrited Customer;53;M;Graduate;Married;$80K - $120K;Blue;42;2;1;938;35
770901258;Existing Customer;30;F;Graduate;Married;Less than $40K;Blue;17;3;1;2558;44
711499158;Existing Customer;47;M;Uneducated;Married;$80K - $120K;Silver;38;4;3;3018;60
720445533;Existing Customer;60;F;College;Married;Less than $40K;Blue;53;4;3;1276;21
809951133;Attrited Customer;54;M;College;Single;$120K +;Blue;49;3;2;2115;24
714657108;Existing Customer;37;F;Uneducated;Married;Less than $40K;Blue;28;5;2;2660;51
789048858;Existing Customer;32;F;Post-Graduate;Married;Less than $40K;Blue;20;5;2;2115;59
771816408;Existing Customer;44;F;Uneducated;Married;Less than $40K;Blue;33;5;4;2955;66
798158808;Existing Customer;53;F;College;Single;$40K - $60K;Blue;47;5;3;2017;47
787685658;Existing Customer;43;M;High School;Divorced;$80K - $120K;Blue;33;4;3;1448;30
720141408;Attrited Customer;49;F;Graduate;Single;Less than $40K;Blue;31;5;1;1096;27
788699808;Existing Customer;38;F;Unknown;Single;Unknown;Blue;14;4;1;1538;43
708216108;Existing Customer;56;F;College;Married;$40K - $60K;Blue;44;5;1;2250;39
715074258;Existing Customer;26;F;Graduate;Single;$40K - $60K;Blue;36;5;3;2067;42
771653583;Existing Customer;58;M;High School;Married;$60K - $80K;Blue;46;3;2;1276;25
717374358;Existing Customer;33;M;Unknown;Married;$60K - $80K;Blue;22;3;3;2161;56
720836808;Existing Customer;35;M;High School;Single;$80K - $120K;Blue;28;4;2;2260;68
818701383;Existing Customer;37;M;High School;Married;$60K - $80K;Blue;32;6;2;1641;45
717277833;Existing Customer;27;F;Graduate;Single;Unknown;Blue;13;6;2;2294;45
778137108;Existing Customer;43;M;High School;Single;$80K - $120K;Blue;37;6;1;1860;47
720973833;Existing Customer;49;M;Graduate;Divorced;$60K - $80K;Blue;36;5;3;2872;62
768490458;Attrited Customer;49;M;Uneducated;Married;$80K - $120K;Blue;43;1;3;961;32
751487358;Existing Customer;39;F;Graduate;Married;Less than $40K;Blue;32;5;6;1765;40
712742808;Existing Customer;41;F;Uneducated;Married;Less than $40K;Blue;29;5;3;1184;21
712820208;Existing Customer;32;F;High School;Divorced;Less than $40K;Blue;36;5;2;2141;56
794649858;Existing Customer;58;F;Uneducated;Married;Less than $40K;Blue;39;3;3;1287;37
755262933;Existing Customer;56;M;Post-Graduate;Married;$60K - $80K;Blue;49;5;3;1446;38
709541433;Existing Customer;37;M;Graduate;Married;Less than $40K;Blue;36;3;3;1555;45
820622433;Existing Customer;39;M;High School;Married;$120K +;Blue;34;4;2;2006;58
712586583;Existing Customer;26;F;Graduate;Single;$40K - $60K;Blue;13;6;3;2152;50
709816158;Existing Customer;31;F;Unknown;Single;Unknown;Silver;36;4;3;2183;60
712196508;Attrited Customer;46;F;High School;Single;Unknown;Blue;34;4;3;1015;27
767269908;Existing Customer;36;M;College;Married;$120K +;Blue;29;6;3;2973;63
710927733;Existing Customer;39;M;Unknown;Married;$80K - $120K;Blue;36;6;2;1687;35
711310908;Existing Customer;53;F;College;Married;Less than $40K;Blue;36;4;1;2552;62
788862333;Existing Customer;38;F;Uneducated;Married;Less than $40K;Blue;23;6;2;1527;32
713194608;Existing Customer;37;M;Graduate;Married;Less than $40K;Blue;36;6;3;2171;58
793550958;Existing Customer;47;F;Graduate;Married;Less than $40K;Blue;41;5;3;1501;40
712607583;Existing Customer;56;M;College;Divorced;$80K - $120K;Blue;36;3;3;2395;50
713921058;Existing Customer;55;F;High School;Married;Less than $40K;Blue;48;6;2;1337;25
709183683;Existing Customer;31;F;Uneducated;Single;Less than $40K;Blue;36;4;2;1971;56
713407458;Existing Customer;62;F;Graduate;Single;Unknown;Blue;36;5;2;3946;74
715241583;Existing Customer;34;M;High School;Married;$120K +;Blue;25;3;2;1870;45
710475408;Existing Customer;33;M;High School;Married;$60K - $80K;Blue;25;5;2;2171;35
708971583;Existing Customer;38;F;Uneducated;Single;Less than $40K;Blue;29;3;3;1472;37
714547458;Existing Customer;65;M;Graduate;Married;$40K - $60K;Blue;56;3;3;1941;51
827631483;Existing Customer;57;M;High School;Married;$80K - $120K;Blue;53;3;2;2053;55
711159108;Attrited Customer;58;F;High School;Married;Less than $40K;Blue;36;3;2;911;26
789262683;Existing Customer;60;M;Unknown;Divorced;$40K - $60K;Blue;49;4;3;1315;23
712940508;Existing Customer;39;M;Unknown;Single;$40K - $60K;Blue;24;3;1;1896;50
789733008;Existing Customer;39;F;High School;Married;Unknown;Blue;27;6;2;2938;63
714703158;Existing Customer;39;F;High School;Married;Less than $40K;Blue;36;6;2;2017;43
710255208;Existing Customer;60;M;Uneducated;Married;Less than $40K;Blue;49;4;2;1969;41
779236083;Existing Customer;37;F;High School;Married;Less than $40K;Blue;19;5;1;2420;50
713438358;Existing Customer;41;F;Graduate;Married;Unknown;Blue;30;3;1;1768;56
715973583;Existing Customer;56;M;Uneducated;Married;$120K +;Blue;36;6;3;1378;30
794113758;Existing Customer;60;M;High School;Married;$60K - $80K;Blue;54;6;1;1821;55
709452633;Existing Customer;56;F;High School;Single;Less than $40K;Blue;36;3;1;2027;49
788210583;Existing Customer;62;M;College;Married;$40K - $60K;Blue;54;3;3;1843;49
717784983;Existing Customer;41;F;Uneducated;Married;Less than $40K;Blue;33;3;3;1536;39
786557358;Existing Customer;44;F;Unknown;Married;Less than $40K;Blue;38;5;2;1424;37
768460908;Existing Customer;59;M;Graduate;Single;$40K - $60K;Blue;53;3;3;1551;32
718899708;Existing Customer;55;F;College;Married;Unknown;Blue;36;6;3;2148;54
714697533;Existing Customer;26;M;High School;Single;$60K - $80K;Blue;15;6;3;2344;48
713206683;Attrited Customer;40;M;Graduate;Single;$80K - $120K;Silver;22;3;1;1028;26
708679383;Existing Customer;44;F;Unknown;Unknown;Less than $40K;Blue;32;5;1;1775;55
713067033;Existing Customer;37;M;Uneducated;Single;Unknown;Blue;28;5;3;2539;50
789314133;Existing Customer;37;M;High School;Married;$60K - $80K;Blue;27;6;3;1754;45
713956308;Existing Customer;65;F;Graduate;Married;Less than $40K;Blue;49;4;2;1894;56
711595833;Existing Customer;46;M;College;Married;$60K - $80K;Blue;36;5;2;1456;30
779521533;Existing Customer;53;M;High School;Married;$120K +;Blue;36;5;3;1978;33
715225458;Existing Customer;56;F;Uneducated;Married;Less than $40K;Blue;36;6;3;1867;53
716487408;Existing Customer;48;M;Graduate;Married;$40K - $60K;Blue;30;3;1;1637;43
719338383;Existing Customer;34;M;High School;Married;$120K +;Blue;21;3;3;1836;50
710523333;Existing Customer;65;M;Graduate;Married;Less than $40K;Blue;56;6;3;1416;27
787489083;Existing Customer;55;M;Post-Graduate;Married;$80K - $120K;Blue;43;6;2;1887;32
720747633;Existing Customer;32;M;Unknown;Married;$40K - $60K;Blue;36;3;2;1931;48
779480658;Existing Customer;58;F;Graduate;Married;Unknown;Blue;42;3;3;1754;44
711498258;Existing Customer;54;M;High School;Married;$120K +;Blue;42;6;3;1266;34
709316433;Existing Customer;52;M;High School;Single;$60K - $80K;Silver;33;6;1;1630;43
778734108;Existing Customer;36;M;Uneducated;Married;$60K - $80K;Blue;16;4;5;1758;42
778388358;Attrited Customer;56;M;Graduate;Single;$60K - $80K;Blue;36;2;2;870;24
716773533;Existing Customer;33;M;Graduate;Married;$60K - $80K;Blue;36;5;1;1712;48
822130683;Existing Customer;61;M;Graduate;Married;$80K - $120K;Blue;56;4;2;1114;34
717268458;Existing Customer;61;M;Graduate;Married;$60K - $80K;Blue;49;4;3;1952;50
827888433;Existing Customer;43;M;Uneducated;Single;$40K - $60K;Blue;39;5;2;2089;60
716522583;Existing Customer;48;F;College;Divorced;Less than $40K;Blue;36;4;3;1362;33
789415983;Existing Customer;36;M;Graduate;Married;$60K - $80K;Blue;27;4;3;1888;42
719819958;Existing Customer;34;M;Uneducated;Married;$40K - $60K;Blue;26;5;1;2243;43
769579608;Existing Customer;53;F;Graduate;Single;Less than $40K;Blue;46;3;6;3795;70
772353408;Existing Customer;43;F;Unknown;Single;$40K - $60K;Blue;33;4;3;1441;43
716615583;Existing Customer;61;F;High School;Married;Less than $40K;Blue;51;3;3;1834;59
781131483;Existing Customer;55;M;High School;Married;$80K - $120K;Blue;47;3;1;2170;51
719101908;Existing Customer;51;F;Graduate;Married;Unknown;Blue;39;4;3;1585;40
720521808;Existing Customer;38;M;Graduate;Single;$80K - $120K;Blue;19;6;3;1484;36
718136283;Existing Customer;52;M;Uneducated;Single;$80K - $120K;Blue;36;3;1;1541;29
778855383;Existing Customer;36;F;High School;Married;Less than $40K;Blue;17;3;1;1975;40
779722308;Attrited Customer;45;F;High School;Married;$40K - $60K;Blue;30;5;2;1044;28
818926833;Existing Customer;34;F;College;Married;$40K - $60K;Blue;29;4;1;1944;42
721217283;Existing Customer;27;M;Graduate;Single;$120K +;Blue;17;6;2;2094;36
717167283;Existing Customer;49;F;Unknown;Divorced;Less than $40K;Blue;36;4;1;1846;56
713371233;Existing Customer;43;F;Graduate;Married;Less than $40K;Silver;31;5;1;3320;55
778426608;Existing Customer;52;M;Graduate;Married;$80K - $120K;Blue;32;4;3;1805;53
713823033;Attrited Customer;31;F;Unknown;Married;Unknown;Blue;20;3;1;808;30
787515333;Attrited Customer;40;M;Uneducated;Married;$80K - $120K;Blue;29;3;2;820;21
710944608;Existing Customer;39;M;Graduate;Unknown;$80K - $120K;Blue;31;6;2;1414;27
718444233;Existing Customer;45;M;Graduate;Married;$60K - $80K;Blue;25;3;3;1649;59
771099183;Existing Customer;37;F;Graduate;Single;Less than $40K;Blue;24;5;2;2497;74
770241333;Existing Customer;49;F;Graduate;Divorced;Less than $40K;Blue;43;3;1;2104;44
710819733;Attrited Customer;56;M;Graduate;Married;$120K +;Blue;36;5;1;903;29
772155108;Existing Customer;62;F;High School;Married;Less than $40K;Blue;51;6;3;1445;38
798796233;Existing Customer;37;F;High School;Married;$40K - $60K;Blue;31;5;3;1724;24
815472108;Existing Customer;42;M;High School;Single;$40K - $60K;Blue;37;3;3;1300;31
769145733;Existing Customer;36;M;Graduate;Single;$60K - $80K;Blue;30;3;4;2688;60
783364233;Existing Customer;59;M;Graduate;Married;$40K - $60K;Blue;53;3;2;1798;45
772236108;Existing Customer;40;F;Graduate;Married;Unknown;Blue;29;5;1;1489;29
715640358;Existing Customer;43;M;High School;Single;$40K - $60K;Blue;36;6;3;1334;40
713529858;Existing Customer;29;M;Graduate;Divorced;$40K - $60K;Silver;22;6;2;2492;71
715684308;Existing Customer;42;F;Graduate;Married;$40K - $60K;Blue;36;6;2;1395;43
709451508;Existing Customer;63;F;High School;Married;Unknown;Blue;50;6;1;1191;28
709204158;Existing Customer;36;F;Post-Graduate;Single;Less than $40K;Blue;24;5;2;2331;56
713182458;Existing Customer;53;M;High School;Married;$80K - $120K;Blue;43;3;1;1288;29
710624658;Existing Customer;36;F;Uneducated;Married;Less than $40K;Blue;36;4;2;3040;56
716355783;Existing Customer;36;M;Unknown;Married;$60K - $80K;Blue;30;5;2;1999;44
716793108;Existing Customer;26;M;College;Single;Less than $40K;Blue;36;4;1;2334;61
716162583;Existing Customer;45;F;Unknown;Single;Less than $40K;Blue;36;6;2;1931;57
714051033;Existing Customer;55;F;Graduate;Married;Less than $40K;Blue;36;6;2;1967;40
715007583;Existing Customer;61;F;Unknown;Unknown;Unknown;Blue;36;4;2;3193;62
719139558;Existing Customer;26;M;Uneducated;Single;Less than $40K;Blue;36;4;3;2514;64
794632308;Existing Customer;40;M;Graduate;Married;$60K - $80K;Silver;25;5;3;1504;35
770662383;Existing Customer;38;M;Graduate;Single;$40K - $60K;Blue;24;6;3;1399;36
714787383;Existing Customer;32;F;College;Married;Unknown;Blue;36;5;3;1731;41
714700158;Existing Customer;53;M;Unknown;Married;$60K - $80K;Blue;46;3;2;1309;40
710581758;Existing Customer;52;F;Graduate;Single;$40K - $60K;Blue;44;6;2;1309;30
720497958;Existing Customer;29;M;Graduate;Married;$80K - $120K;Blue;14;5;3;1800;41
720920058;Existing Customer;38;M;Graduate;Married;$60K - $80K;Blue;25;3;3;2935;62
710872233;Existing Customer;27;M;Unknown;Single;$40K - $60K;Blue;17;5;1;2280;49
709855608;Existing Customer;46;F;High School;Married;Less than $40K;Blue;36;3;3;1114;33
815484783;Existing Customer;57;M;Uneducated;Single;$60K - $80K;Blue;42;6;4;1797;44
771602883;Existing Customer;42;M;High School;Single;$80K - $120K;Blue;30;4;5;1776;44
755953308;Existing Customer;62;F;Post-Graduate;Married;$40K - $60K;Blue;55;6;1;1194;30
758408883;Existing Customer;37;F;Graduate;Unknown;$40K - $60K;Blue;30;5;3;1921;37
717940008;Existing Customer;57;F;Unknown;Divorced;$40K - $60K;Blue;36;5;2;3228;67
720917808;Existing Customer;35;M;High School;Single;$40K - $60K;Blue;36;5;3;2623;74
812801958;Existing Customer;55;F;Unknown;Married;Less than $40K;Blue;50;5;3;2425;54
714997683;Existing Customer;56;F;Graduate;Married;Unknown;Blue;49;5;1;1388;35
709379283;Existing Customer;39;M;Graduate;Married;$60K - $80K;Blue;27;3;1;1697;40
711840408;Existing Customer;64;M;College;Married;Less than $40K;Blue;55;5;3;1375;30
785328408;Existing Customer;37;F;Graduate;Married;Less than $40K;Blue;31;5;2;2013;41
719873808;Existing Customer;34;M;College;Married;$60K - $80K;Blue;23;3;2;1995;53
715528983;Existing Customer;46;M;Uneducated;Divorced;$60K - $80K;Blue;36;3;1;1466;41
720254883;Existing Customer;65;F;High School;Married;$40K - $60K;Blue;46;6;1;2494;58
811980858;Existing Customer;36;M;Graduate;Married;$60K - $80K;Blue;31;5;1;1501;35
711330408;Existing Customer;35;F;College;Married;$40K - $60K;Blue;24;4;1;2077;47
718465458;Existing Customer;49;M;Unknown;Single;$80K - $120K;Blue;31;6;1;1002;21
710616183;Existing Customer;46;F;Uneducated;Single;Unknown;Blue;33;5;3;1879;34
714580158;Existing Customer;26;M;Post-Graduate;Married;$40K - $60K;Blue;36;6;1;3567;73
710798883;Existing Customer;52;M;Graduate;Single;$60K - $80K;Blue;44;4;2;1599;47
720511608;Existing Customer;38;F;Graduate;Married;Unknown;Blue;28;5;3;1989;33
708913233;Existing Customer;37;M;High School;Married;$40K - $60K;Blue;28;3;4;1802;34
788038383;Existing Customer;33;F;Graduate;Married;Less than $40K;Blue;25;3;2;2440;48
719905908;Existing Customer;59;M;Uneducated;Married;$60K - $80K;Blue;36;4;3;1505;31
807044958;Existing Customer;34;M;High School;Married;$40K - $60K;Blue;29;6;3;2171;45
719514783;Existing Customer;39;F;Post-Graduate;Unknown;Unknown;Blue;26;6;1;1292;37
787643658;Existing Customer;59;M;Graduate;Married;$60K - $80K;Blue;53;6;1;1422;30
779138883;Existing Customer;50;M;Graduate;Married;$60K - $80K;Blue;34;6;3;1673;44
708173433;Existing Customer;26;F;Unknown;Single;$40K - $60K;Blue;14;4;2;2482;57
778401033;Existing Customer;32;M;High School;Married;$60K - $80K;Blue;13;3;3;1659;39
818375733;Attrited Customer;51;F;College;Married;$40K - $60K;Blue;46;3;1;1544;44
711048783;Existing Customer;41;M;Doctorate;Married;$80K - $120K;Blue;29;3;3;1345;34
721415658;Existing Customer;39;F;Graduate;Married;$40K - $60K;Blue;27;3;1;2901;59
717961458;Existing Customer;49;F;Uneducated;Single;Less than $40K;Blue;37;5;1;3396;64
718563483;Existing Customer;30;M;Unknown;Divorced;$120K +;Blue;14;3;2;2611;64
717128283;Existing Customer;40;F;High School;Unknown;Less than $40K;Blue;36;5;2;2305;33
718068933;Existing Customer;36;F;Uneducated;Single;Less than $40K;Blue;36;5;2;2155;61
718623783;Existing Customer;56;M;College;Married;$120K +;Blue;36;6;3;1535;38
